[s],CH2[V]
4.55200E-05,2.528294633E-03
4.55300E-05,2.673802453E-03
4.55400E-05,2.533177446E-03
4.55500E-05,2.559544635E-03
4.55600E-05,2.526341508E-03
4.55700E-05,2.560521197E-03
4.55800E-05,2.548802447E-03
4.55900E-05,2.544896196E-03
4.56000E-05,2.549779009E-03
4.56100E-05,2.623997763E-03
4.56200E-05,2.658177452E-03
4.56300E-05,2.575169635E-03
4.56400E-05,2.574193073E-03
4.56500E-05,2.575169635E-03
4.56600E-05,2.582005573E-03
4.56700E-05,2.628880575E-03
4.56800E-05,2.600560262E-03
4.56900E-05,2.590794636E-03
4.57000E-05,2.567357135E-03
4.57100E-05,2.606419637E-03
4.57200E-05,2.586888386E-03
4.57300E-05,2.579075886E-03
4.57400E-05,2.536107133E-03
4.57500E-05,2.587864948E-03
4.57600E-05,2.593724324E-03
4.57700E-05,2.601536824E-03
4.57800E-05,2.543919634E-03
4.57900E-05,2.577122760E-03
4.58000E-05,2.520482133E-03
4.58100E-05,2.567357135E-03
4.58200E-05,2.568333697E-03
4.58300E-05,2.580052448E-03
4.58400E-05,2.560521197E-03
4.58500E-05,2.571263385E-03
4.58600E-05,2.567357135E-03
4.58700E-05,2.560521197E-03
4.58800E-05,2.493138381E-03
4.58900E-05,2.545872759E-03
4.59000E-05,2.528294633E-03
4.59100E-05,2.544896196E-03
4.59200E-05,2.537083696E-03
4.59300E-05,2.548802447E-03
4.59400E-05,2.513646195E-03
4.59500E-05,2.534154008E-03
4.59600E-05,2.537083696E-03
4.59700E-05,2.503880569E-03
4.59800E-05,2.473607130E-03
4.59900E-05,2.477513381E-03
4.60000E-05,2.424779003E-03
4.60100E-05,2.529271196E-03
4.60200E-05,2.378880563E-03
4.60300E-05,2.483372756E-03
4.60400E-05,2.480443068E-03
4.60500E-05,2.495091507E-03
4.60600E-05,2.389622752E-03
4.60700E-05,2.542943071E-03
4.60800E-05,2.441380566E-03
4.60900E-05,2.373021188E-03
4.61000E-05,2.442357129E-03
4.61100E-05,2.402318065E-03
4.61200E-05,2.536107133E-03
4.61300E-05,2.442357129E-03
4.61400E-05,2.558568072E-03
4.61500E-05,2.553685259E-03
4.61600E-05,2.524388383E-03
4.61700E-05,2.497044632E-03
4.61800E-05,2.566380572E-03
4.61900E-05,2.575169635E-03
4.62000E-05,2.564427447E-03
4.62100E-05,2.563450885E-03
4.62200E-05,2.550755572E-03
4.62300E-05,2.540013384E-03
4.62400E-05,2.568333697E-03
4.62500E-05,2.569310260E-03
4.62600E-05,2.591771199E-03
4.62700E-05,2.587864948E-03
4.62800E-05,2.576146198E-03
4.62900E-05,2.522435258E-03
4.63000E-05,2.535130571E-03
4.63100E-05,2.579075886E-03
4.63200E-05,2.562474322E-03
4.63300E-05,2.586888386E-03
4.63400E-05,2.585911823E-03
4.63500E-05,2.518529008E-03
4.63600E-05,2.572239948E-03
4.63700E-05,2.592747761E-03
4.63800E-05,2.621068075E-03
4.63900E-05,2.588841511E-03
4.64000E-05,2.658177452E-03
4.64100E-05,2.640599326E-03
4.64200E-05,2.620091512E-03
4.64300E-05,2.605443074E-03
4.64400E-05,2.631810263E-03
4.64500E-05,2.649388389E-03
4.64600E-05,2.638646201E-03
4.64700E-05,2.764622769E-03
4.64800E-05,2.713841517E-03
4.64900E-05,2.692357141E-03
4.65000E-05,2.609349324E-03
4.65100E-05,2.663060264E-03
4.65200E-05,2.606419637E-03
4.65300E-05,2.701146204E-03
4.65400E-05,2.612279012E-03
4.65500E-05,2.585911823E-03
4.65600E-05,2.669896202E-03
4.65700E-05,2.701146204E-03
4.65800E-05,2.664036827E-03
4.65900E-05,2.719700892E-03
4.66000E-05,2.665989952E-03
4.66100E-05,2.581029011E-03
4.66200E-05,2.573216510E-03
4.66300E-05,2.592747761E-03
4.66400E-05,2.581029011E-03
4.66500E-05,2.575169635E-03
4.66600E-05,2.419896190E-03
4.66700E-05,2.573216510E-03
4.66800E-05,2.536107133E-03
4.66900E-05,2.572239948E-03
4.67000E-05,2.570286823E-03
4.67100E-05,2.518529008E-03
4.67200E-05,2.551732134E-03
4.67300E-05,2.552708697E-03
4.67400E-05,2.573216510E-03
4.67500E-05,2.581029011E-03
4.67600E-05,2.539036821E-03
4.67700E-05,2.559544635E-03
4.67800E-05,2.522435258E-03
4.67900E-05,2.552708697E-03
4.68000E-05,2.576146198E-03
4.68100E-05,2.550755572E-03
4.68200E-05,2.414036815E-03
4.68300E-05,2.498021194E-03
4.68400E-05,2.447239942E-03
4.68500E-05,2.382786814E-03
4.68600E-05,2.265599308E-03
4.68700E-05,2.457005567E-03
4.68800E-05,2.430638378E-03
4.68900E-05,2.425755566E-03
4.69000E-05,2.510716507E-03
4.69100E-05,2.510716507E-03
4.69200E-05,2.468724318E-03
4.69300E-05,2.525364945E-03
4.69400E-05,2.495091507E-03
4.69500E-05,2.412083690E-03
4.69600E-05,2.359349313E-03
4.69700E-05,2.398411814E-03
4.69800E-05,2.392552439E-03
4.69900E-05,2.385716501E-03
4.70000E-05,2.310521185E-03
4.70100E-05,2.386693064E-03
4.70200E-05,2.406224315E-03
4.70300E-05,2.493138381E-03
4.70400E-05,2.483372756E-03
4.70500E-05,2.551732134E-03
4.70600E-05,2.517552445E-03
4.70700E-05,2.526341508E-03
4.70800E-05,2.523411820E-03
4.70900E-05,2.555638384E-03
4.71000E-05,2.494114944E-03
4.71100E-05,2.542943071E-03
4.71200E-05,2.567357135E-03
4.71300E-05,2.534154008E-03
4.71400E-05,2.548802447E-03
4.71500E-05,2.559544635E-03
4.71600E-05,2.577122760E-03
4.71700E-05,2.566380572E-03
4.71800E-05,2.558568072E-03
4.71900E-05,2.548802447E-03
4.72000E-05,2.556614947E-03
4.72100E-05,2.505833695E-03
4.72200E-05,2.535130571E-03
4.72300E-05,2.571263385E-03
4.72400E-05,2.528294633E-03
4.72500E-05,2.586888386E-03
4.72600E-05,2.547825884E-03
4.72700E-05,2.521458695E-03
4.72800E-05,2.556614947E-03
4.72900E-05,2.595677449E-03
4.73000E-05,2.559544635E-03
4.73100E-05,2.552708697E-03
4.73200E-05,2.560521197E-03
4.73300E-05,2.557591509E-03
4.73400E-05,2.514622757E-03
4.73500E-05,2.582982136E-03
4.73600E-05,2.555638384E-03
4.73700E-05,2.535130571E-03
4.73800E-05,2.519505570E-03
4.73900E-05,2.564427447E-03
4.74000E-05,2.563450885E-03
4.74100E-05,2.586888386E-03
4.74200E-05,2.597630574E-03
4.74300E-05,2.594700886E-03
4.74400E-05,2.561497760E-03
4.74500E-05,2.580052448E-03
4.74600E-05,2.551732134E-03
4.74700E-05,2.521458695E-03
4.74800E-05,2.560521197E-03
4.74900E-05,2.557591509E-03
4.75000E-05,2.587864948E-03
4.75100E-05,2.572239948E-03
4.75200E-05,2.601536824E-03
4.75300E-05,2.562474322E-03
4.75400E-05,2.571263385E-03
4.75500E-05,2.466771193E-03
4.75600E-05,2.508763382E-03
4.75700E-05,2.526341508E-03
4.75800E-05,2.345677437E-03
4.75900E-05,2.459935255E-03
4.76000E-05,2.445286817E-03
4.76100E-05,2.515599320E-03
4.76200E-05,2.505833695E-03
4.76300E-05,2.580052448E-03
4.76400E-05,2.567357135E-03
4.76500E-05,2.470677443E-03
4.76600E-05,2.474583693E-03
4.76700E-05,2.463841505E-03
4.76800E-05,2.405247752E-03
4.76900E-05,2.336888374E-03
4.77000E-05,2.317357123E-03
4.77100E-05,2.424779003E-03
4.77200E-05,2.564427447E-03
4.77300E-05,2.425755566E-03
4.77400E-05,2.306614935E-03
4.77500E-05,2.351536812E-03
4.77600E-05,2.311497748E-03
4.77700E-05,2.425755566E-03
4.77800E-05,2.335911811E-03
4.77900E-05,2.304661810E-03
4.78000E-05,2.297825872E-03
4.78100E-05,2.424779003E-03
4.78200E-05,2.398411814E-03
4.78300E-05,2.427708691E-03
4.78400E-05,2.341771187E-03
4.78500E-05,2.323216498E-03
4.78600E-05,2.402318065E-03
4.78700E-05,2.408177440E-03
4.78800E-05,2.492161819E-03
4.78900E-05,2.457005567E-03
4.79000E-05,2.420872753E-03
4.79100E-05,2.409154002E-03
4.79200E-05,2.337864937E-03
4.79300E-05,2.313450873E-03
4.79400E-05,2.432591504E-03
4.79500E-05,2.494114944E-03
4.79600E-05,2.456029005E-03
4.79700E-05,2.515599320E-03
4.79800E-05,2.422825878E-03
4.79900E-05,2.555638384E-03
4.80000E-05,2.530247758E-03
4.80100E-05,2.545872759E-03
4.80200E-05,2.576146198E-03
4.80300E-05,2.581029011E-03
4.80400E-05,2.550755572E-03
4.80500E-05,2.546849321E-03
4.80600E-05,2.556614947E-03
4.80700E-05,2.554661822E-03
4.80800E-05,2.571263385E-03
4.80900E-05,2.569310260E-03
4.81000E-05,2.623997763E-03
4.81100E-05,2.568333697E-03
4.81200E-05,2.561497760E-03
4.81300E-05,2.624974325E-03
4.81400E-05,2.573216510E-03
4.81500E-05,2.596654011E-03
4.81600E-05,2.580052448E-03
4.81700E-05,2.599583699E-03
4.81800E-05,2.678685265E-03
4.81900E-05,2.619114950E-03
4.82000E-05,2.592747761E-03
4.82100E-05,2.591771199E-03
4.82200E-05,2.575169635E-03
4.82300E-05,2.587864948E-03
4.82400E-05,2.563450885E-03
4.82500E-05,2.599583699E-03
4.82600E-05,2.556614947E-03
4.82700E-05,2.596654011E-03
4.82800E-05,2.591771199E-03
4.82900E-05,2.590794636E-03
4.83000E-05,2.577122760E-03
4.83100E-05,2.525364945E-03
4.83200E-05,2.621068075E-03
4.83300E-05,2.571263385E-03
4.83400E-05,2.556614947E-03
4.83500E-05,2.530247758E-03
4.83600E-05,2.534154008E-03
4.83700E-05,2.558568072E-03
4.83800E-05,2.536107133E-03
4.83900E-05,2.536107133E-03
4.84000E-05,2.556614947E-03
4.84100E-05,2.562474322E-03
4.84200E-05,2.490208694E-03
4.84300E-05,2.575169635E-03
4.84400E-05,2.509739945E-03
4.84500E-05,2.566380572E-03
4.84600E-05,2.421849316E-03
4.84700E-05,2.476536818E-03
4.84800E-05,2.461888380E-03
4.84900E-05,2.454075880E-03
4.85000E-05,2.377904001E-03
4.85100E-05,2.429661816E-03
4.85200E-05,2.495091507E-03
4.85300E-05,2.439427441E-03
4.85400E-05,2.403294627E-03
4.85500E-05,2.390599314E-03
4.85600E-05,2.569310260E-03
4.85700E-05,2.484349319E-03
4.85800E-05,2.576146198E-03
4.85900E-05,2.558568072E-03
4.86000E-05,2.452122754E-03
4.86100E-05,2.462864942E-03
4.86200E-05,2.388646189E-03
4.86300E-05,2.571263385E-03
4.86400E-05,2.534154008E-03
4.86500E-05,2.548802447E-03
4.86600E-05,2.577122760E-03
4.86700E-05,2.510716507E-03
4.86800E-05,2.463841505E-03
4.86900E-05,2.530247758E-03
4.87000E-05,2.575169635E-03
4.87100E-05,2.545872759E-03
4.87200E-05,2.502904007E-03
4.87300E-05,2.582005573E-03
4.87400E-05,2.560521197E-03
4.87500E-05,2.563450885E-03
4.87600E-05,2.559544635E-03
4.87700E-05,2.561497760E-03
4.87800E-05,2.574193073E-03
4.87900E-05,2.555638384E-03
4.88000E-05,2.566380572E-03
4.88100E-05,2.601536824E-03
4.88200E-05,2.491185256E-03
4.88300E-05,2.579075886E-03
4.88400E-05,2.503880569E-03
4.88500E-05,2.480443068E-03
4.88600E-05,2.561497760E-03
4.88700E-05,2.566380572E-03
4.88800E-05,2.544896196E-03
4.88900E-05,2.614232137E-03
4.89000E-05,2.584935261E-03
4.89100E-05,2.555638384E-03
4.89200E-05,2.579075886E-03
4.89300E-05,2.557591509E-03
4.89400E-05,2.563450885E-03
4.89500E-05,2.561497760E-03
4.89600E-05,2.532200883E-03
4.89700E-05,2.492161819E-03
4.89800E-05,2.510716507E-03
4.89900E-05,2.378880563E-03
4.90000E-05,2.415013378E-03
4.90100E-05,2.495091507E-03
4.90200E-05,2.472630568E-03
4.90300E-05,2.507786820E-03
4.90400E-05,2.464818068E-03
4.90500E-05,2.566380572E-03
4.90600E-05,2.418919628E-03
4.90700E-05,2.469700880E-03
4.90800E-05,2.375950876E-03
4.90900E-05,2.385716501E-03
4.91000E-05,2.449193067E-03
4.91100E-05,2.332005561E-03
4.91200E-05,2.513646195E-03
4.91300E-05,2.539036821E-03
4.91400E-05,2.367161813E-03
4.91500E-05,2.520482133E-03
4.91600E-05,2.487279006E-03
4.91700E-05,2.431614941E-03
4.91800E-05,2.508763382E-03
4.91900E-05,2.471654005E-03
4.92000E-05,2.433568066E-03
4.92100E-05,2.451146192E-03
4.92200E-05,2.551732134E-03
4.92300E-05,2.552708697E-03
4.92400E-05,2.422825878E-03
4.92500E-05,2.461888380E-03
4.92600E-05,2.504857132E-03
4.92700E-05,2.559544635E-03
4.92800E-05,2.584935261E-03
4.92900E-05,2.594700886E-03
4.93000E-05,2.559544635E-03
4.93100E-05,2.564427447E-03
4.93200E-05,2.562474322E-03
4.93300E-05,2.538060259E-03
4.93400E-05,2.568333697E-03
4.93500E-05,2.536107133E-03
4.93600E-05,2.560521197E-03
4.93700E-05,2.605443074E-03
4.93800E-05,2.568333697E-03
4.93900E-05,2.571263385E-03
4.94000E-05,2.596654011E-03
4.94100E-05,2.552708697E-03
4.94200E-05,2.564427447E-03
4.94300E-05,2.660130577E-03
4.94400E-05,2.555638384E-03
4.94500E-05,2.556614947E-03
4.94600E-05,2.555638384E-03
4.94700E-05,2.614232137E-03
4.94800E-05,2.561497760E-03
4.94900E-05,2.563450885E-03
4.95000E-05,2.562474322E-03
4.95100E-05,2.544896196E-03
4.95200E-05,2.560521197E-03
4.95300E-05,2.559544635E-03
4.95400E-05,2.554661822E-03
4.95500E-05,2.563450885E-03
4.95600E-05,2.523411820E-03
4.95700E-05,2.559544635E-03
4.95800E-05,2.564427447E-03
4.95900E-05,2.571263385E-03
4.96000E-05,2.560521197E-03
4.96100E-05,2.566380572E-03
4.96200E-05,2.570286823E-03
4.96300E-05,2.575169635E-03
4.96400E-05,2.564427447E-03
4.96500E-05,2.566380572E-03
4.96600E-05,2.564427447E-03
4.96700E-05,2.899388401E-03
4.96800E-05,3.165989976E-03
4.96900E-05,3.119114974E-03
4.97000E-05,3.078099347E-03
4.97100E-05,3.162083726E-03
4.97200E-05,3.129857162E-03
4.97300E-05,3.082982159E-03
4.97400E-05,3.069310284E-03
4.97500E-05,2.706029017E-03
4.97600E-05,2.492161819E-03
4.97700E-05,2.571263385E-03
4.97800E-05,2.600560262E-03
4.97900E-05,2.559544635E-03
4.98000E-05,2.562474322E-03
4.98100E-05,2.573216510E-03
4.98200E-05,2.558568072E-03
4.98300E-05,2.560521197E-03
4.98400E-05,2.564427447E-03
4.98500E-05,2.553685259E-03
4.98600E-05,2.566380572E-03
4.98700E-05,2.575169635E-03
4.98800E-05,2.529271196E-03
4.98900E-05,2.592747761E-03
4.99000E-05,2.565404010E-03
4.99100E-05,2.508763382E-03
4.99200E-05,2.506810257E-03
4.99300E-05,2.512669632E-03
4.99400E-05,2.551732134E-03
4.99500E-05,2.541966509E-03
4.99600E-05,2.383763376E-03
4.99700E-05,2.540013384E-03
4.99800E-05,2.500950882E-03
4.99900E-05,2.522435258E-03
5.00000E-05,2.392552439E-03
5.00100E-05,2.517552445E-03
5.00200E-05,2.447239942E-03
5.00300E-05,2.560521197E-03
5.00400E-05,2.548802447E-03
5.00500E-05,2.518529008E-03
5.00600E-05,2.543919634E-03
5.00700E-05,2.546849321E-03
5.00800E-05,2.440404004E-03
5.00900E-05,2.542943071E-03
5.01000E-05,2.431614941E-03
5.01100E-05,2.541966509E-03
5.01200E-05,2.545872759E-03
5.01300E-05,2.597630574E-03
5.01400E-05,5.224583824E-03
5.01500E-05,8.572240233E-03
5.01600E-05,1.018454500E-02
5.01700E-05,9.848607481E-03
5.01800E-05,9.887669983E-03
5.01900E-05,9.871068419E-03
5.02000E-05,9.933568422E-03
5.02100E-05,9.245091827E-03
5.02200E-05,5.652318219E-03
5.02300E-05,3.074193097E-03
5.02400E-05,2.528294633E-03
5.02500E-05,2.665989952E-03
5.02600E-05,2.629857138E-03
5.02700E-05,2.601536824E-03
5.02800E-05,2.593724324E-03
5.02900E-05,2.572239948E-03
5.03000E-05,2.841771210E-03
5.03100E-05,2.991185280E-03
5.03200E-05,3.094700910E-03
5.03300E-05,3.056614971E-03
5.03400E-05,3.054661846E-03
5.03500E-05,3.082005597E-03
5.03600E-05,3.072239971E-03
5.03700E-05,2.963841529E-03
5.03800E-05,2.668919640E-03
5.03900E-05,2.573216510E-03
5.04000E-05,2.597630574E-03
5.04100E-05,2.570286823E-03
5.04200E-05,2.462864942E-03
5.04300E-05,2.593724324E-03
5.04400E-05,2.556614947E-03
5.04500E-05,2.516575883E-03
5.04600E-05,2.572239948E-03
5.04700E-05,2.575169635E-03
5.04800E-05,2.562474322E-03
5.04900E-05,2.564427447E-03
5.05000E-05,2.557591509E-03
5.05100E-05,2.534154008E-03
5.05200E-05,2.495091507E-03
5.05300E-05,2.551732134E-03
5.05400E-05,2.541966509E-03
5.05500E-05,2.546849321E-03
5.05600E-05,2.459935255E-03
5.05700E-05,2.534154008E-03
5.05800E-05,2.477513381E-03
5.05900E-05,2.487279006E-03
5.06000E-05,2.537083696E-03
5.06100E-05,2.507786820E-03
5.06200E-05,2.541966509E-03
5.06300E-05,2.498997757E-03
5.06400E-05,2.568333697E-03
5.06500E-05,2.562474322E-03
5.06600E-05,2.592747761E-03
5.06700E-05,2.434544629E-03
5.06800E-05,2.563450885E-03
5.06900E-05,2.557591509E-03
5.07000E-05,2.562474322E-03
5.07100E-05,2.557591509E-03
5.07200E-05,2.568333697E-03
5.07300E-05,2.541966509E-03
5.07400E-05,2.589818074E-03
5.07500E-05,2.616185262E-03
5.07600E-05,2.631810263E-03
5.07700E-05,2.585911823E-03
5.07800E-05,2.601536824E-03
5.07900E-05,2.602513387E-03
5.08000E-05,2.593724324E-03
5.08100E-05,2.613255575E-03
5.08200E-05,2.623997763E-03
5.08300E-05,2.623021200E-03
5.08400E-05,2.644505576E-03
5.08500E-05,2.646458701E-03
5.08600E-05,2.632786826E-03
5.08700E-05,2.687474328E-03
5.08800E-05,2.603489949E-03
5.08900E-05,2.642552451E-03
5.09000E-05,2.680638390E-03
5.09100E-05,2.643529014E-03
5.09200E-05,2.604466512E-03
5.09300E-05,2.607396199E-03
5.09400E-05,2.650364951E-03
5.09500E-05,2.624974325E-03
5.09600E-05,2.566380572E-03
5.09700E-05,2.618138387E-03
5.09800E-05,2.570286823E-03
5.09900E-05,2.575169635E-03
5.10000E-05,2.590794636E-03
5.10100E-05,2.570286823E-03
5.10200E-05,2.567357135E-03
5.10300E-05,2.566380572E-03
5.10400E-05,2.555638384E-03
5.10500E-05,2.558568072E-03
5.10600E-05,2.546849321E-03
5.10700E-05,2.556614947E-03
5.10800E-05,2.553685259E-03
5.10900E-05,2.541966509E-03
5.11000E-05,2.528294633E-03
5.11100E-05,2.545872759E-03
5.11200E-05,2.511693070E-03
5.11300E-05,2.525364945E-03
5.11400E-05,2.536107133E-03
5.11500E-05,2.447239942E-03
5.11600E-05,2.546849321E-03
5.11700E-05,2.398411814E-03
5.11800E-05,2.417943065E-03
5.11900E-05,2.524388383E-03
5.12000E-05,2.506810257E-03
5.12100E-05,2.544896196E-03
5.12200E-05,2.532200883E-03
5.12300E-05,2.524388383E-03
5.12400E-05,2.531224321E-03
5.12500E-05,2.439427441E-03
5.12600E-05,2.433568066E-03
5.12700E-05,2.550755572E-03
5.12800E-05,2.552708697E-03
5.12900E-05,2.579075886E-03
5.13000E-05,2.555638384E-03
5.13100E-05,2.585911823E-03
5.13200E-05,2.609349324E-03
5.13300E-05,2.579075886E-03
5.13400E-05,2.636693076E-03
5.13500E-05,2.671849327E-03
5.13600E-05,2.590794636E-03
5.13700E-05,2.551732134E-03
5.13800E-05,2.581029011E-03
5.13900E-05,2.543919634E-03
5.14000E-05,2.541966509E-03
5.14100E-05,2.514622757E-03
5.14200E-05,2.503880569E-03
5.14300E-05,2.528294633E-03
5.14400E-05,2.483372756E-03
5.14500E-05,2.518529008E-03
5.14600E-05,2.514622757E-03
5.14700E-05,2.559544635E-03
5.14800E-05,2.441380566E-03
5.14900E-05,2.500950882E-03
5.15000E-05,2.582005573E-03
5.15100E-05,2.505833695E-03
5.15200E-05,2.471654005E-03
5.15300E-05,2.503880569E-03
5.15400E-05,2.517552445E-03
5.15500E-05,2.454075880E-03
5.15600E-05,2.421849316E-03
5.15700E-05,2.551732134E-03
5.15800E-05,2.418919628E-03
5.15900E-05,2.381810251E-03
5.16000E-05,2.567357135E-03
5.16100E-05,2.563450885E-03
5.16200E-05,2.403294627E-03
5.16300E-05,2.463841505E-03
5.16400E-05,2.482396193E-03
5.16500E-05,2.557591509E-03
5.16600E-05,2.472630568E-03
5.16700E-05,2.518529008E-03
5.16800E-05,2.531224321E-03
5.16900E-05,2.566380572E-03
5.17000E-05,2.493138381E-03
5.17100E-05,2.448216504E-03
5.17200E-05,2.555638384E-03
5.17300E-05,2.552708697E-03
5.17400E-05,2.552708697E-03
5.17500E-05,2.581029011E-03
5.17600E-05,2.545872759E-03
5.17700E-05,2.566380572E-03
5.17800E-05,2.559544635E-03
5.17900E-05,2.553685259E-03
5.18000E-05,2.548802447E-03
5.18100E-05,2.573216510E-03
5.18200E-05,2.575169635E-03
5.18300E-05,2.566380572E-03
5.18400E-05,2.575169635E-03
5.18500E-05,2.537083696E-03
5.18600E-05,2.586888386E-03
5.18700E-05,2.570286823E-03
5.18800E-05,2.555638384E-03
5.18900E-05,2.555638384E-03
5.19000E-05,2.552708697E-03
5.19100E-05,2.560521197E-03
5.19200E-05,2.581029011E-03
5.19300E-05,2.560521197E-03
5.19400E-05,2.523411820E-03
5.19500E-05,2.603489949E-03
5.19600E-05,2.571263385E-03
5.19700E-05,2.572239948E-03
5.19800E-05,2.528294633E-03
5.19900E-05,2.564427447E-03
5.20000E-05,2.568333697E-03
5.20100E-05,2.522435258E-03
5.20200E-05,2.549779009E-03
5.20300E-05,2.492161819E-03
5.20400E-05,2.483372756E-03
5.20500E-05,2.583958698E-03
5.20600E-05,2.448216504E-03
5.20700E-05,2.553685259E-03
5.20800E-05,2.512669632E-03
5.20900E-05,2.571263385E-03
5.21000E-05,2.593724324E-03
5.21100E-05,2.577122760E-03
5.21200E-05,2.568333697E-03
5.21300E-05,2.564427447E-03
5.21400E-05,2.561497760E-03
5.21500E-05,2.570286823E-03
5.21600E-05,2.548802447E-03
5.21700E-05,2.562474322E-03
5.21800E-05,2.546849321E-03
5.21900E-05,2.562474322E-03
5.22000E-05,2.562474322E-03
5.22100E-05,2.584935261E-03
5.22200E-05,2.560521197E-03
5.22300E-05,2.611302450E-03
5.22400E-05,2.567357135E-03
5.22500E-05,2.616185262E-03
5.22600E-05,2.605443074E-03
5.22700E-05,2.605443074E-03
5.22800E-05,2.583958698E-03
5.22900E-05,2.606419637E-03
5.23000E-05,2.576146198E-03
5.23100E-05,2.582005573E-03
5.23200E-05,2.597630574E-03
5.23300E-05,2.645482139E-03
5.23400E-05,2.707982142E-03
5.23500E-05,2.624974325E-03
5.23600E-05,2.580052448E-03
5.23700E-05,2.535130571E-03
5.23800E-05,2.641575888E-03
5.23900E-05,2.581029011E-03
5.24000E-05,2.596654011E-03
5.24100E-05,2.582005573E-03
5.24200E-05,2.505833695E-03
5.24300E-05,2.582005573E-03
5.24400E-05,2.541966509E-03
5.24500E-05,2.561497760E-03
5.24600E-05,2.532200883E-03
5.24700E-05,2.568333697E-03
5.24800E-05,2.558568072E-03
5.24900E-05,2.506810257E-03
5.25000E-05,2.583958698E-03
5.25100E-05,2.588841511E-03
5.25200E-05,2.578099323E-03
5.25300E-05,2.581029011E-03
5.25400E-05,2.482396193E-03
5.25500E-05,2.553685259E-03
5.25600E-05,2.583958698E-03
5.25700E-05,2.620091512E-03
5.25800E-05,2.540989946E-03
5.25900E-05,2.582982136E-03
5.26000E-05,2.576146198E-03
5.26100E-05,2.601536824E-03
5.26200E-05,2.557591509E-03
5.26300E-05,2.528294633E-03
5.26400E-05,2.596654011E-03
5.26500E-05,2.579075886E-03
5.26600E-05,2.567357135E-03
5.26700E-05,2.585911823E-03
5.26800E-05,2.513646195E-03
5.26900E-05,2.594700886E-03
5.27000E-05,2.491185256E-03
5.27100E-05,2.516575883E-03
5.27200E-05,2.562474322E-03
5.27300E-05,2.488255569E-03
5.27400E-05,2.439427441E-03
5.27500E-05,2.530247758E-03
5.27600E-05,2.573216510E-03
5.27700E-05,2.575169635E-03
5.27800E-05,2.574193073E-03
5.27900E-05,2.463841505E-03
5.28000E-05,2.553685259E-03
5.28100E-05,2.577122760E-03
5.28200E-05,2.577122760E-03
5.28300E-05,2.599583699E-03
5.28400E-05,2.605443074E-03
5.28500E-05,2.619114950E-03
5.28600E-05,2.520482133E-03
5.28700E-05,2.591771199E-03
5.28800E-05,2.591771199E-03
5.28900E-05,2.593724324E-03
5.29000E-05,2.619114950E-03
5.29100E-05,2.603489949E-03
5.29200E-05,2.630833700E-03
5.29300E-05,2.609349324E-03
5.29400E-05,2.581029011E-03
5.29500E-05,2.573216510E-03
5.29600E-05,2.590794636E-03
5.29700E-05,2.616185262E-03
5.29800E-05,2.624974325E-03
5.29900E-05,2.639622763E-03
5.30000E-05,2.567357135E-03
5.30100E-05,2.553685259E-03
5.30200E-05,2.651341514E-03
5.30300E-05,2.598607136E-03
5.30400E-05,2.580052448E-03
5.30500E-05,2.574193073E-03
5.30600E-05,2.597630574E-03
5.30700E-05,2.564427447E-03
5.30800E-05,2.576146198E-03
5.30900E-05,2.584935261E-03
5.31000E-05,2.545872759E-03
5.31100E-05,2.564427447E-03
5.31200E-05,2.564427447E-03
5.31300E-05,2.570286823E-03
5.31400E-05,2.576146198E-03
5.31500E-05,2.540013384E-03
5.31600E-05,2.558568072E-03
5.31700E-05,2.551732134E-03
5.31800E-05,2.567357135E-03
5.31900E-05,2.557591509E-03
5.32000E-05,2.515599320E-03
5.32100E-05,2.555638384E-03
5.32200E-05,2.518529008E-03
5.32300E-05,2.525364945E-03
5.32400E-05,2.534154008E-03
5.32500E-05,2.544896196E-03
5.32600E-05,2.521458695E-03
5.32700E-05,2.558568072E-03
5.32800E-05,2.582982136E-03
5.32900E-05,2.599583699E-03
5.33000E-05,2.547825884E-03
5.33100E-05,2.512669632E-03
5.33200E-05,2.562474322E-03
5.33300E-05,2.540989946E-03
5.33400E-05,2.521458695E-03
5.33500E-05,2.556614947E-03
5.33600E-05,2.576146198E-03
5.33700E-05,2.559544635E-03
5.33800E-05,2.575169635E-03
5.33900E-05,2.579075886E-03
5.34000E-05,2.538060259E-03
5.34100E-05,2.562474322E-03
5.34200E-05,2.600560262E-03
5.34300E-05,2.578099323E-03
5.34400E-05,2.547825884E-03
5.34500E-05,2.585911823E-03
5.34600E-05,2.478489943E-03
5.34700E-05,2.579075886E-03
5.34800E-05,2.546849321E-03
5.34900E-05,2.578099323E-03
5.35000E-05,2.623021200E-03
5.35100E-05,2.571263385E-03
5.35200E-05,2.565404010E-03
5.35300E-05,2.591771199E-03
5.35400E-05,2.555638384E-03
5.35500E-05,2.599583699E-03
5.35600E-05,2.599583699E-03
5.35700E-05,2.601536824E-03
5.35800E-05,2.602513387E-03
5.35900E-05,2.569310260E-03
5.36000E-05,2.536107133E-03
5.36100E-05,2.594700886E-03
5.36200E-05,2.548802447E-03
5.36300E-05,2.566380572E-03
5.36400E-05,2.582982136E-03
5.36500E-05,2.570286823E-03
5.36600E-05,2.507786820E-03
5.36700E-05,2.576146198E-03
5.36800E-05,2.544896196E-03
5.36900E-05,2.576146198E-03
5.37000E-05,2.528294633E-03
5.37100E-05,2.597630574E-03
5.37200E-05,2.546849321E-03
5.37300E-05,2.580052448E-03
